,province,district,subdistrict,voting_district,ptp_cname,ptp_cno,mfp_cname,mfp_cno,tstp_cname,tstp_cno
3223,ปราจีนบุรี,ประจันตคาม,เกาะลอย,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3224,ปราจีนบุรี,ประจันตคาม,คำโตนด,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3225,ปราจีนบุรี,ประจันตคาม,ดงบัง,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3226,ปราจีนบุรี,ประจันตคาม,บ้านหอย,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3227,ปราจีนบุรี,ประจันตคาม,บุฝ้าย,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3228,ปราจีนบุรี,ประจันตคาม,ประจันตคาม,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3229,ปราจีนบุรี,ประจันตคาม,โพธิ์งาม,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3230,ปราจีนบุรี,ประจันตคาม,หนองแก้ว,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3231,ปราจีนบุรี,ประจันตคาม,หนองแสง,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3232,ปราจีนบุรี,เมืองปราจีนบุรี,โคกไม้ลาย,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3233,ปราจีนบุรี,เมืองปราจีนบุรี,ดงขี้เหล็ก,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3234,ปราจีนบุรี,เมืองปราจีนบุรี,ดงพระราม,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3235,ปราจีนบุรี,เมืองปราจีนบุรี,ท่างาม,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3236,ปราจีนบุรี,เมืองปราจีนบุรี,เนินหอม,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3237,ปราจีนบุรี,เมืองปราจีนบุรี,โนนห้อม,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3238,ปราจีนบุรี,เมืองปราจีนบุรี,บางเดชะ,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3239,ปราจีนบุรี,เมืองปราจีนบุรี,บางบริบูรณ์,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3240,ปราจีนบุรี,เมืองปราจีนบุรี,บ้านพระ,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3241,ปราจีนบุรี,เมืองปราจีนบุรี,ไม้เค็ด,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3242,ปราจีนบุรี,เมืองปราจีนบุรี,รอบเมือง,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3243,ปราจีนบุรี,เมืองปราจีนบุรี,วัดโบสถ์,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3244,ปราจีนบุรี,เมืองปราจีนบุรี,หน้าเมือง,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3245,ปราจีนบุรี,ศรีมหาโพธิ,กรอกสมบูรณ์,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3246,ปราจีนบุรี,ศรีมหาโพธิ,ดงกระทงยาม,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3247,ปราจีนบุรี,ศรีมหาโพธิ,ท่าตูม,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3248,ปราจีนบุรี,ศรีมหาโพธิ,บางกุ้ง,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
