id,province,party,title,firstName,lastName,sex,age,occupation,highestEducation,vote,votePercent,rank
820207,82,17,นาย,ศิวโรจน์,  ธนโชติชัยยง,M,50,ค้าขาย,ปริญญาตรี,426,0.50679,9
820208,82,25,นาย,สุทัศน์,  สาลี,M,39,ทนายความ,ปริญญาตรี,950,1.13016,7
820209,82,39,นาย,คงศักดิ์,  มีแก้ว,M,60,ข้าราชการ,ปริญญาเอก,543,0.64597,8
930101,93,42,นาย,เสนอ,  จันทร์ราม,M,61,ค้าขาย,ปริญญาตรี,434,0.38101,7
930102,93,26,นาง,สุพัชรี,  ธรรมเพชร,F,45,ธุรกิจส่วนตัว,ปริญญาโท,49471,43.43104,1
930103,93,37,นาย,เอกภัทร,  ภัทร์รัศมี,M,37,ผู้บริหาร บริษัท ธาม รอยัล เพสทรี้ จำกัด,ปริญญาโท,6917,6.0725,4
930104,93,61,นาย,สัจเทพ,  ชุมแก่น,M,64,รับราชการ,ปริญญาโท,247,0.21684,8
930105,93,22,นาย,กิตติ,  สัตรัตน์,M,59,รับราชการ,ปริญญาเอก,2658,2.33348,5
930106,93,7,นาย,ภุชงค์,  วรศรี,M,50,สมาชิกสภาองค์การบริหารส่วนจังหวัดพัทลุง,ปริญญาโท,38132,33.47643,2
930108,93,32,นางสาว,ณรากาญจน์,  บุญนวล,F,56,นักสื่อสารมวลชน นักจัดรายการวิทยุ,ปริญญาเอก,194,0.17031,9
930109,93,31,นางสาว,สุภาพร,  สงชู,F,46,เกษตรกร,ปริญญาตรี,9539,8.37438,3
930110,93,29,นาย,ชัยจรงค์,  ฤทธิสุนทร,M,63,เกษตรกร,ปริญญาตรี,823,0.72252,6
930111,93,50,นาย,อุกฤษฎ์,  น้อยปาน,M,34,ค้าขาย,ต่ำกว่าปริญญาตรี,158,0.13871,10
930201,93,25,นาย,ทวิช,  ชูบัว,M,69,ข้าราชการ,ปริญญาตรี,292,0.23868,9
930202,93,14,นาย,ธนากร,  บุญสนิท,M,53,นักธุรกิจ,ปริญญาโท,2453,2.00508,6
930203,93,26,นางสาว,ปิยะกาญจน์,  สุพรรณชนะบุรี,F,41,อาจารย์มหาวิทยาลัยสงขลานครินทร์,ปริญญาเอก,10442,8.5353,3
930204,93,7,นาย,วรท,  เทอดวีระพงศ์,M,30,ข้าราชการพลเรือน,ปริญญาโท,39581,32.35354,2
930205,93,21,นาย,สุทธิบัตร,  สัตบุตร,M,38,ค้าขาย,ต่ำกว่าปริญญาตรี,231,0.18882,10
930206,93,32,นาย,สุพจน์,  ดำแก้ว,M,61,ข้าราชการการเมือง(ท้องถิ่น)/เกษตรกร,ปริญญาโท,703,0.57463,8
930207,93,22,นาย,นิติศักดิ์,  ธรรมเพชร,M,32,ธุรกิจส่วนตัว,ปริญญาตรี,41201,33.67773,1
930208,93,37,ว่าที่ร้อยตรี,พลกฤษณ์,  คล้ายวิตภัทร,M,40,อาจารย์,ปริญญาเอก,9196,7.51682,5
930209,93,31,นาย,พีระ,  พูลสง,M,35,พนักงานไปรษณีย์ไทย (รัฐวิสาหกิจ),ปริญญาตรี,10342,8.45356,4
930210,93,29,นางสาว,ณิชชา,  แก้วนุ้ย,F,36,ธุรกิจส่วนตัว,ปริญญาโท,1993,1.62908,7
930301,93,37,นาย,วัฒนา,  เรืองแก้ว,M,59,ทนายความ,ปริญญาเอก,3233,2.77914,5
930302,93,31,นาย,ศุภกร,  ขุนชิต,M,26,ธุรกิจส่วนตัว,ปริญญาตรี,13742,11.81284,3
930303,93,26,นาย,ร่มธรรม,  ขำนุรักษ์,M,28,นักเขียนและบรรณาธิการ,ปริญญาโท,47848,41.13091,1
930304,93,22,นาย,ปรัชญา,  นวลเปียน,M,50,รับราชการ,ปริญญาตรี,5691,4.89208,4
930305,93,42,นาย,ชำนาญ,  แก้วบริสุทธิ์,M,48,ค้าขาย,ต่ำกว่าปริญญาตรี,500,0.42981,8
930306,93,7,นาย,ประเทือง,  มนตรี,M,66,ธุรกิจส่วนตัว,ปริญญาโท,31165,26.78994,2
930307,93,32,นาย,กรีณรงค์,  ชาตรี,M,55,ผู้ประกอบการโรงงานหิน,ปริญญาโท,1328,1.14157,7
930308,93,25,นางสาว,จุฬารัตน์,  นวลพรหม,F,37,ธุรกิจส่วนตัว,ปริญญาตรี,497,0.42723,9
930309,93,29,พันตำรวจเอก,ชมพล,  ขุนอักษร,M,66,รับราชการ,ปริญญาตรี,2695,2.31667,6
660101,66,22,ว่าที่ร้อยตรี,พนาพันธุ์,  พลศร,M,29,พนักงานราชการตำแหน่งครูผู้สอน,ปริญญาโท,3517,3.22037,5
660102,66,29,นาย,ปุณยวัจน์,  เหลืองวิจิตร,M,56,ข้าราชการการเมืองท้องถิ่น,ปริญญาตรี,21985,20.13076,2
660103,66,26,พลโท,ฉลวย,  เเย้มโพธิ์ใช้,M,67,รับราชการทหาร,ต่ำกว่าปริญญาตรี,1412,1.29291,6
660104,66,37,นาย,พรชัย,  อินทร์สุข,M,63,นักการเมือง,ปริญญาโท,12282,11.24612,4
660105,66,32,นาย,ชนกฤดิ,  โหมอ่อน,M,55,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,454,0.41571,7
660106,66,7,นาย,ภัทรพงศ์,  ภัทรประสิทธิ์,M,39,กำนันตำบลหัวดง อำเภอเมืองพิจิตร จังหวัดพิจิตร,ปริญญาโท,43965,40.25693,1
660107,66,31,นาย,ชัยณรงค์,  คล้ายเนียม,M,30,ช่างภาพอิสระ,ปริญญาตรี,18133,16.60364,3
660108,66,25,นาย,สุนทร,  บุญมาตร,M,69,ข้าราชการบำนาญ (ครู),ปริญญาโท,204,0.18679,9
660109,66,21,นาย,สุวรรณ์,  จันทรงา,M,47,เกษตรกร,ต่ำกว่าปริญญาตรี,262,0.2399,8
660110,66,61,นาย,เอนก,  เกาะเพ็ชร,M,59,รับจ้างทั่วไป,ต่ำกว่าปริญญาตรี,83,0.076,10
660201,66,22,นาง,มาดามนิด,ศรีบุศกร,F,44,เลขานุการ คณะกรรมาธิการ แก้ไขปัญหาราคาผลิตผลเกษตรกรรมสภาผู้แทนราษฎร,ปริญญาโท,3955,3.93098,6
660202,66,31,นาย,ดุษฎี,  บัวเขียว,M,62,ทนายความ,ปริญญาตรี,14756,14.66639,3
660203,66,37,นาง,ณริยา,  บุญเสรฐ,F,55,ที่ปรึกษาด้านพัฒนาธุรกิจ,ปริญญาโท,5429,5.39603,5
660204,66,25,พันตำรวจเอก,ยงยุทธ,  บุญไชโย,M,73,ข้าราชการตำรวจบำนาญ,ปริญญาโท,407,0.40453,8
660205,66,7,นาย,วินัย,  ภัทรประสิทธิ์,M,65,ธุรกิจส่วนตัว,ปริญญาโท,33390,33.18723,1
660206,66,26,พันตำรวจโท,สามารถ,  แก้วทอง,M,53,ข้าราชการตำรวจ,ปริญญาโท,14682,14.59284,4
660207,66,21,นาย,สกล,  มาเนียม,M,41,ไม่ระบุ,ปริญญาตรี,540,0.53672,7
660208,66,29,นาย,ภูดิท,  อินสุวรรณ์,M,61,นักการเมือง,ปริญญาตรี,20646,20.52062,2
660301,66,26,นาย,วรวุธ,  แก้วทอง,M,76,พนักงานบริษัทฯ,ต่ำกว่าปริญญาตรี,403,0.38104,7
660302,66,25,พันเอก,มนู,  ชูจิตร,M,62,ข้าราชการบำนาญ,ปริญญาตรี,494,0.46709,6
660303,66,21,ว่าที่ร้อยตรี,พุฒิธร,  เพ็ญสนั่นพูนพันธุ์,M,45,ทนายความ,ปริญญาตรี,173,0.16357,9
660304,66,31,นาย,จักรพงศ์,  บุบผา,M,34,ผู้ช่วย ส.ก.,ต่ำกว่าปริญญาตรี,11358,10.73921,4
660305,66,7,นาย,ศิริวัฒน์,  ขจรประศาสน์,M,49,นักการเมือง,ปริญญาโท,33425,31.60398,1
660306,66,22,นาย,สุรชาติ,  ศรีบุศกร,M,51,สมาชิกสภาผู้แทนราษฎร,ปริญญาโท,24021,22.71232,2
660307,66,37,นาย,เอกวิชญ์,  เรืองมาลัย,M,29,ธุรกิจส่วนตัว,ปริญญาตรี,9513,8.99472,5
660308,66,29,นาย,วิชัย,  ด่านรุ่งโรจน์,M,63,เกษตรกร,ปริญญาตรี,13476,12.74182,3
660309,66,61,ร้อยตรี,สมคิด,  เกิดธูป,M,58,รับราชการทหาร,ปริญญาตรี,259,0.24489,8
650101,65,29,นางสาว,ณัฐทรัชต์,  ชามพูนท,F,46,ข้าราชการทางการเมือง,ปริญญาโท,17778,16.95533,3
650102,65,42,นาย,ยุทธนา,  แพนคร,M,51,ธุรกิจส่วนตัว,ปริญญาตรี,447,0.42632,10
650103,65,32,นาย,มงคล,  เหลี่ยมวัฒนกุล,M,41,ธุรกิจส่วนตัว,ปริญญาตรี,794,0.75726,8
650104,65,35,นางสาว,รติรัตน์,  จันทร์เพื่อน,F,29,ธุรกิจส่วนตัว,ปริญญาตรี,208,0.19837,11
650105,65,26,นาย,จักษ์,  พันธ์ชูเพชร,M,58,นักวิชาการอิสระ,ปริญญาเอก,3928,3.74623,5
650106,65,22,นาย,ธนิท,  กิตติจารุรักษ์,M,33,ธุรกิจส่วนตัว,ปริญญาโท,10069,9.60306,4
650107,65,7,นาย,บวรเดช,  หล้าแหล่ง,M,43,นักธุรกิจ,ปริญญาโท,2448,2.33472,6
650108,65,25,พลตำรวจตรี,นฤชา,  สุวรรณลาภา,M,62,ข้าราชการบำนาญ,ปริญญาโท,1424,1.3581,7
650109,65,31,นาย,ปดิพัทธ์,  สันติภาดา,M,41,สมาชิกสภาผู้แทนราษฎร,ปริญญาโท,40198,38.33785,1
650110,65,21,นาง,เฉลิมศรี,  จันทร์หิรัญ,F,64,ธุรกิจส่วนตัว,ปริญญาตรี,585,0.55793,9
650111,65,37,นาย,อดุลวิทย์,  วิวัฒน์ธนาฒย์,M,30,สมาชิกสภาองค์การบริหารส่วนจังหวัดพิษณุโลก,ปริญญาโท,18685,17.82036,2
650112,65,53,ร้อยตรี,ธีรศักดิ์,  ลาภเวที,M,65,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,151,0.14401,12
650113,65,61,นาย,สุธน,  ชาญสมร,M,67,พนักงานบริษัท ปตท.จำกัด มหาชน,ปริญญาเอก,142,0.13543,13
650114,65,50,นาง,วัลภา,  ชลธิชาชลาลักษณ์,F,52,รับจ้าง,ปริญญาตรี,65,0.06199,15
650115,65,67,นางสาว,ภคมน,  พชรปรีชาการ,F,46,ธุรกิจอิสระ,ปริญญาตรี,87,0.08297,14
650201,65,32,นาย,อนิรุทธิ์,  เลิศสุคนธ์,M,52,ทนายความ,ปริญญาตรี,621,0.54968,8
650202,65,31,นาย,มีดี,  บัวแก้ว,M,61,ทนายความ,ปริญญาตรี,23516,20.81541,2
650203,65,7,ว่าที่ร้อยตรี,อิทธิพล,  บุบผะศิริ,M,65,นักการเมือง,ปริญญาโท,17843,15.7939,3
650204,65,37,นาย,ศิริชิน,  หาญพิทักษ์พงศ์,M,48,อิสระ,ปริญญาโท,17777,15.73548,4
650205,65,22,นาย,พัฒณปกรณ์,  ดอนตุ้มไพร,M,48,ข้าราชการการเมือง,ปริญญาโท,12765,11.29906,5
650206,65,42,นาย,ทองแดง,  สิงห์ลอ,M,71,เกษตรกร,ต่ำกว่าปริญญาตรี,275,0.24342,11
650207,65,26,นางสาว,ปุญชรัสมิ์,  ศิริสวัสดิ์,F,27,ธุรกิจส่วนตัว,ปริญญาตรี,977,0.8648,6
650208,65,25,ร้อยตรี,บรรเจิด,  เมืองเขียว,M,65,ข้าราชการบำนาญ,ปริญญาโท,442,0.39124,9
650209,65,21,นาย,ทองคำ,  รอทอง,M,64,เกษตรกร,ต่ำกว่าปริญญาตรี,722,0.63909,7
650210,65,29,นาย,นพพล,  เหลืองทองนารา,M,50,นักการเมือง,ปริญญาโท,30819,27.27973,1
650211,65,61,นาง,สุระดี,  ก้อนคง,F,57,ค้าขาย,ปริญญาตรี,300,0.26555,10
650301,65,26,นาย,วิมล,  สารมะโน,M,40,ทนายความ,ปริญญาตรี,938,0.93354,6
650302,65,29,นาย,จเด็ศ,  จันทรา,M,40,ธุรกิจส่วนตัว,ปริญญาโท,21969,21.86449,2
650303,65,7,นาย,อนุชา,  น้อยวงศ์,M,64,ค้าขาย,ปริญญาตรี,18460,18.37218,3
650304,65,25,นางสาว,สปัณธ์หยก,  วีรบุญย์กฤช,F,47,ข้าราชการพลเรือน สังกัดกระทรวงเกษตรและสหกรณ์,ปริญญาโท,638,0.63496,7
650305,65,22,นาย,พงษ์มนู,  ทองหนัก,M,57,รองนายกองค์การบริหารส่วนจังหวัดพิษณุโลก,ปริญญาตรี,22765,22.6567,1
650306,65,32,นาย,จงกล,  พลับพลา,M,36,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,485,0.48269,8
650307,65,37,นาย,หัสนัยน์,  สอนสิทธิ์,M,65,เกษตรกรรม,ปริญญาตรี,9200,9.15623,5
650308,65,31,นาย,โชคดี,  สายนำพามีลาภ,M,47,เกษตรกรรม,ปริญญาตรี,18331,18.24379,4
650309,65,5,นาย,ธฤต,  วังคีรี,M,62,ทนายความ,ปริญญาตรี,0,0.0,12
650310,65,42,นาย,วัชร์โรจน์,  ศรีม่วง,M,62,จิตอาสา,ต่ำกว่าปริญญาตรี,117,0.11644,11
650311,65,45,นาย,มานิตย์,  ศรีไพร,M,46,อาจารย์แนะแนวการศึกษา มหาวิทยาลัยพิษณุโลก,ปริญญาโท,173,0.17218,10
650312,65,21,นางสาว,รัตติกร,  บัวจรูญ,F,41,เกษตรกร,ปริญญาตรี,463,0.4608,9
650401,65,32,นาย,บุรินทร์,  เที่ยงตรง,M,58,ทนายความ,ปริญญาตรี,222,0.31382,8
650402,65,31,นางสาว,ชุตินันต์,  ชญาณ์นันท์โภคิน,F,44,เจ้าของคลินิก,ปริญญาตรี,9106,12.87213,3
650403,65,25,นาย,ภวัต,  เจริญลาภ,M,27,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,173,0.24455,9
650404,65,22,นางสาว,ณัฏฐปีญา,  แครบทรี,F,44,ธุรกิจส่วนตัว,ปริญญาตรี,1366,1.93096,4
650405,65,29,นางสาว,พิมพ์พิชชา,  ชัยศุภกิจเจริญ,F,48,ธุรกิจส่วนตัว,ปริญญาโท,25626,36.22459,1
650406,65,26,นางสาว,มุธิตา,  ทองคำนุช,F,36,ธุรกิจส่วนตัว,ปริญญาโท,377,0.53292,5
650407,65,37,นาย,อัศวิน,  นิลเต่า,M,65,ข้าราชการบำนาญ,ปริญญาโท,294,0.41559,7
650408,65,7,นาย,นิยม,  ช่างพินิจ,M,57,นักการเมือง,ปริญญาโท,24310,34.36431,2
650409,65,21,นาย,สมบูรณ์,  จำเนียรสุขสกุล,M,64,ข้าราชการบำนาญ,ปริญญาตรี,369,0.52161,6
650410,65,61,นาง,พสิษฐ์,  บุญผ่อง,F,57,ค้าขาย,ต่ำกว่าปริญญาตรี,39,0.05513,12
650411,65,50,นาย,คุณานนต์,  สกุณี,M,48,พนักงานบริษัท,ปริญญาตรี,68,0.09612,11
650412,65,42,นาย,วิรัตน์,  แดงซิว,M,54,ค้าขายที่ดิน,ต่ำกว่าปริญญาตรี,110,0.15549,10
650501,65,37,นาย,เอกพงษ์,  กุลเจริญ,M,53,นายกองค์การบริหารส่วนตำบลเนินเพิ่ม,ปริญญาโท,16843,17.05586,2
650502,65,32,นาย,ชนะชน,  อ่อนอ้าย,M,32,ธุรกิจส่วนตัว,ปริญญาตรี,7693,7.79022,6
650503,65,22,พันตำรวจเอก,ธรธวัช,  แจ่มอุดมโชต,M,61,ข้าราชการตำรวจ,ปริญญาโท,14908,15.0964,3
650504,65,26,นาย,พลิ้ง,  บุญแสงสวัสดิ์,M,57,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,383,0.38784,10
650505,65,10,นาย,ธีรศักดิ์,  บุญธรรม,M,33,ครูพิเศษรายชั่่วโมง,ปริญญาตรี,561,0.56809,8
650506,65,31,นาย,ศุภปกรณ์,  กิตยาธิคุณ,M,42,ธุรกิจส่วนตัว,ปริญญาตรี,25763,26.08859,1
650507,65,29,นาย,ธนวิน,  โรจน์สุนทรกิตติ,M,63,วิศวกร,ปริญญาตรี,12384,12.54051,4
650508,65,21,นาย,อวยชัย,  ใจรักษ์,M,57,รับจ้าง,ปริญญาตรี,242,0.24506,12
650509,65,7,นาย,นคร,  มาฉิม,M,57,ที่ปรึกษากฎหมาย,ปริญญาโท,11856,12.00583,5
650510,65,25,นางสาว,พนารัตน์,  เขียวเขิน,F,48,ธุรกิจส่วนตัว,ปริญญาตรี,236,0.23898,13
650511,65,5,นาย,ชนสิษฏ์,  จันทรศร,M,48,ทำสวน,ปริญญาตรี,376,0.38075,11
650512,65,61,นาง,สุมาลี,  แย้มรุ่ง,F,65,ผู้จัดการภาคเมืองไทยประกันชีวิต,ต่ำกว่าปริญญาตรี,397,0.40202,9
650513,65,50,นาย,หลือ,  กิจศิริลีสุวรรณ์,M,61,เกษตรกร (ผู้ใหญ่บ้าน),ต่ำกว่าปริญญาตรี,618,0.62581,7
650514,65,45,นางสาว,ปราณิชญา,  คำบุญมา,F,48,ธุรกิจส่วนตัว,ปริญญาตรี,111,0.1124,14
760101,76,37,นาย,อรรถพล,  นุุชนิยม,M,41,ธุรกิจส่วนตัว,ปริญญาตรี,265,0.25284,8
760102,76,25,ว่าที่ร้อยตรีหญิง,ณัฐฐา,  สุขอำพร,F,27,ที่ปรึกษาการขาย,ปริญญาตรี,368,0.35111,7
760103,76,22,นาง,ธิวัลรัตน์,  อังกินันทน์,F,51,ที่ปรึกษารัฐมนตรีว่าการกระทรวงแรงงาน,ปริญญาโท,40235,38.38888,1
760104,76,18,นาย,ยุทธพล,  อังกินันทน์,M,50,ข้าราชการการเมือง,ปริญญาเอก,25700,24.52079,2
760105,76,31,นาย,มังกร,  เจริญผล,M,61,ทนายความ,ปริญญาโท,14184,13.53319,3
760106,76,7,นาย,กฤษณ์,  แก้วอยู่,M,50,ประธานสภาทนายความจังหวัดเพชรบุรี (ทนายความ),ปริญญาโท,10250,9.77969,4
760107,76,26,นาย,อลงกรณ์,  พลบุตร,M,66,ที่ปรึกษารัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ปริญญาโท,4478,4.27253,5
760108,76,21,นาย,สายเวช,  โมฬี,M,53,รับจ้าง,ปริญญาโท,118,0.11259,9
760109,76,29,นาย,กิตติ,  ทรัพย์วิสุทธิ์,M,71,ข้าราชการบำนาญ,ปริญญาโท,3978,3.79548,6
760110,76,61,นางสาว,ประภานิช,  สุสุทธิ,F,51,รับจ้าง,ปริญญาตรี,76,0.07251,10
760201,76,25,นางสาว,สิรยาพร,  แสงอรุณ,F,44,ค้าขาย,ปริญญาโท,229,0.20154,6
760202,76,29,นาย,ชัยณาม,  ว่องไว,M,50,เกษตร,ปริญญาตรี,2000,1.76015,5
760203,76,22,นาย,สาธิต,  อุ๋ยตระกูล,M,45,สมาชิกสภาผู้แทนราษฎร,ปริญญาโท,11634,10.23876,2
760204,76,21,นาง,กันยากร,  ภูวัตเอกวรา,F,46,เกษตรกร,ต่ำกว่าปริญญาตรี,126,0.11089,8
760205,76,7,นาย,ฤกษ์,  อยู่ดี,M,55,ข้าราชการการเมือง (รองนายกเทศมนตรีเมืองชะอำ),ปริญญาโท,24869,21.88652,1
760206,76,31,นาย,หัสพันธ์,  เสมเถื่อน,M,54,ทนายความและพนักงานบริษัท,ปริญญาโท,6919,6.08922,3
760207,76,26,นาย,กัมพล,  สุภาแพ่ง,M,70,สมาชิกสภาผู้แทนราษฎรจังหวัดเพชรบุรี ปี พ.ศ. 2554,ปริญญาเอก,2882,2.53637,4
760208,76,37,พลอากาศโท,ชนนนาถ,  เทพลิบ,M,69,ข้าราชการบำนาญ,ปริญญาเอก,132,0.11617,7
760209,76,61,นางสาว,ปิยสุดา,  ฤทธิ์น้อย,F,54,แม่บ้าน,ปริญญาตรี,71,0.06249,9
760301,76,22,จ่าอากาศเอก,อภิชาติ,  แก้วโกศล,M,49,ผู้บริหารท้องถิ่น เทศบาลตำบลบ้านลาด,ปริญญาโท,11597,10.52914,1
760302,76,7,นาย,สุชาติ,  อุสาหะ,M,57,นักการเมือง,ปริญญาโท,10499,9.53224,2
760303,76,31,นาย,วรนารถ,เพชรอำ  นันทกิจ,M,35,ทนายความ,ปริญญาโท,4673,4.2427,3
760304,76,21,นาย,ผดุงเกียรติ,  เกตุใหญ่,M,46,รับจ้างทั่วไป,ปริญญาตรี,97,0.08807,7
760305,76,29,นาย,ภาณุมาศ,  อังกินันทน์,M,59,ค้าขาย,ปริญญาโท,1769,1.60611,5
760306,76,37,นาย,ทัตณัชพงษ์,  เติมวรรธนภัทร์,M,58,นักการเมืองท้องถิ่น,ปริญญาตรี,273,0.24786,6
760307,76,26,นาย,อภิชาติ,  สุภาแพ่ง,M,67,ข้าราชการการเมือง,ปริญญาโท,3514,3.19043,4
760308,76,25,นาย,ธนรรจน์,  เอี่ยมองค์,M,46,นักการเมืองท้องทิ่น,ปริญญาตรี,91,0.08262,8
760309,76,61,ร้อยตำรวจโท,โกมล,  ลบแย้ม,M,67,รับราชการบำนาญ,ต่ำกว่าปริญญาตรี,47,0.04267,9
670101,67,31,นาย,กฤติเดช,แก้วเพียร,M,45,วิศวกร,ปริญญาโท,24550,25.40645,2
670102,67,22,นาย,สมบูรณ์,  พรหมลัทธิ์,M,65,รับเหมาก่อสร้าง,ปริญญาตรี,3379,3.49688,4
670103,67,26,นาย,ณัฐพล,  ภาคกุล,M,32,ธุรกิจส่วนตัว,ปริญญาโท,654,0.67682,6
670104,67,37,นางสาว,พิมพ์พร,  พรพฤฒิพันธุ์,F,44,นักการเมือง,ปริญญาโท,35905,37.15758,1
670105,67,29,นาย,สุทัศน์,  จันทร์แสงศรี,M,66,นักธุรกิจ,ปริญญาโท,20609,21.32797,3
670106,67,7,นาย,ธนศักดิ์,  โฆษิตานนท์,M,64,ธุรกิจส่วนตัว,ปริญญาตรี,414,0.42844,7
670107,67,18,นาย,วิจิตร,  พรพฤฒิพันธุ์,M,60,นักการเมือง,ปริญญาโท,3100,3.20815,5
670108,67,32,นาย,คฑาเพชร,  แก่นแก้ว,M,44,ธุรกิจส่วนตัว,ปริญญาตรี,304,0.31461,8
670109,67,42,นาย,ธนภาค,  บุ้งจันทร์,M,68,อาจารย์มหาวิทยาลัยราชภัฏเพชรบูรณ์,ปริญญาเอก,241,0.24941,9
670110,67,25,นาง,เครือแก้ว,  ศรีสัจจัง,F,59,เกษตรกร,ปริญญาตรี,0,0.0,11
670111,67,61,นาย,มัด,  บุญละ,M,56,เกษตรกร,ต่ำกว่าปริญญาตรี,0,0.0,11
670201,67,25,นาย,สนอง,  คำเพราะ,M,67,ข้าราชการบำนาญ,ปริญญาโท,776,0.78053,6
670202,67,22,นาย,ณัฐพล,  ขวัญแจ่ม,M,48,ซื้อขายที่ดิน - ขายรถมือสอง,ปริญญาตรี,3733,3.75478,4
670203,67,31,นาย,ยุทธชัย,  คำตัด,M,60,ข้าราชการบำนาญ,ปริญญาตรี,17655,17.758,3
670204,67,37,นาย,จักรัตน์,  พั้วช่วย,M,49,นักการเมือง,ปริญญาโท,38352,38.57574,1
670205,67,32,นาย,สัญญาลักษณ์,  ยาทองไชย,M,53,ค้าขาย-จัดรายการวิทยุ,ต่ำกว่าปริญญาตรี,465,0.46771,8
670206,67,7,ว่าที่ร้อยตรี,อติโรจ,  บุญใย,M,46,อาจารย์พิเศษมหาวิทยาลัย/ผู้ประกอบการธุรกิจก่อสร้าง,ปริญญาเอก,1087,1.09334,5
670207,67,26,นาย,ลัญจกร,  จันทวงศ์,M,46,พนักงานองค์การบริหารส่วนตำบลวังบาล,ต่ำกว่าปริญญาตรี,539,0.54214,7
670208,67,29,นาย,ชัยณรงค์,  สืบสุรีย์กุล,M,56,ธุรกิจส่วนตัว,ปริญญาตรี,28857,29.02535,2
670209,67,42,นาย,วิรัตน์,  ป้องคำ,M,50,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,0,0.0,11
670210,67,50,นาง,นรินทรา,  แร่นาค,F,51,เกษตรกร,ต่ำกว่าปริญญาตรี,130,0.13076,9
670211,67,61,นาย,ณัฐวุฒิ,  พริกแดง,M,64,รับจ้างทั่วไป,ต่ำกว่าปริญญาตรี,102,0.1026,10
670301,67,29,นาย,จำเนียร,  โฉมงาม,M,53,ธุรกิจส่วนตัว,ปริญญาเอก,9801,10.07732,4
670302,67,37,นาย,บุญชัย,  กิตติธาราทรัพย์,M,53,สมาชิกสภาองค์การบริหารส่วนจังหวัดเพชรบูรณ์,ปริญญาตรี,31707,32.60092,1
670303,67,22,นาย,ภัทรดร,  พุทธนุรัตนะ,M,56,รับเหมาก่อสร้าง,ปริญญาเอก,3047,3.1329,5
670304,67,31,นาย,ศิริวิชช์,  ทองคำ,M,30,รับจ้างทั่วไป,ปริญญาตรี,17663,18.16097,3
670305,67,50,นาย,ยอดยิ่ง,  ศักดิ์เจริญชัยกุล,M,62,ธุรกิจส่วนตัว,ปริญญาตรี,940,0.9665,6
670306,67,32,นาย,ธนากร,  ก้อนมณี,M,41,ทนายความ,ปริญญาตรี,375,0.38557,8
670307,67,7,นางสาว,นริศรา,  ยวงเงิน,F,39,เกษตรกร,ปริญญาตรี,217,0.22312,9
670308,67,25,นาย,ธนบูรณ์,  แสงหาญ,M,49,เกษตรกร,ต่ำกว่าปริญญาตรี,411,0.42259,7
670309,67,26,นาย,ยุพราช,  บัวอินทร์,M,47,นักวิชาการคณะทำงานทางการเมืองประธานสภาผู้แทนราษฎร,ปริญญาตรี,26105,26.84098,2
670310,67,42,นาย,ยงค์วัฒน์,  จันทร์คล้อย,M,56,เกษตรกร,ต่ำกว่าปริญญาตรี,99,0.10179,10
670401,67,25,ร้อยตำรวจเอก,ณรงค์ศักดิ์,  ถมยา,M,62,รับราชการตำรวจ,ต่ำกว่าปริญญาตรี,600,0.69316,5
670402,67,26,นาย,ประเสริฐ,  ฤทธิ์คุ้ม,M,60,ทีปรึกษาบริษัทรักษาความปลอดภัย,ปริญญาตรี,530,0.61229,6
670403,67,37,นาย,วรโชติ,  สุคนธ์ขจร,M,57,นักการเมือง,ปริญญาโท,41039,47.41104,1
670404,67,31,นาย,หลุย,  บุญสะอาด,M,69,ว่างงาน,ต่ำกว่าปริญญาตรี,13176,15.22181,3
670405,67,22,นาย,สุธิพงษ์,  จุลกะ,M,60,ผู้ใหญ่บ้าน,ต่ำกว่าปริญญาตรี,1324,1.52957,4
670406,67,32,นาย,ทองมา,  ทองอ่ำ,M,58,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,321,0.37084,7
670407,67,29,นาย,ทวีศักดิ์,  อนรรฆพันธ์,M,59,นักการเมือง,ปริญญาโท,22599,26.1079,2
670408,67,7,นาย,ธิปไตย,  เเสงรัก,M,60,ธุรกิจส่วนตัว,ปริญญาตรี,281,0.32463,9
670409,67,42,นางสาว,ชัญพัช,  เฉลิมผา,F,39,ธุรกิจส่วนตัว,ปริญญาตรี,296,0.34196,8
670410,67,0,นาย,ละเอียด,  ช่วยอุระชน,M,70,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,65,0.07509,11
670411,67,50,นาย,สมหมาย,  เพ็งเรือง,M,52,เกษตร,ต่ำกว่าปริญญาตรี,141,0.16289,10
670501,67,22,นาย,ทองสุข,  บำรุงนอก,M,57,ธุรกิจส่วนตัว,ปริญญาโท,2515,2.76559,4
670502,67,31,นาย,นันทวัฒน์,  บุญถูก,M,49,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,20365,22.39413,3
